Year,Label,ID,Value1,Value2,Description,Suggested Weight,Indicator Name,Include,ID2,Description2,Data Type,Table Type
2023,Recoded Detailed Ancestry - second entry,ANC2P,087,087,Scotch Irish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,088,088,Scottish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,089,089,Swedish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,091,091,Swiss,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,094,094,Irish Scotch,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,097,097,Welsh,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,098,098,Scandinavian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,099,099,Celtic,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,100,100,Albanian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,102,102,Belorussian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,103,103,Bulgarian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,109,109,Croatian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,111,111,Czech,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,112,112,Bohemian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,114,114,Czechoslovakian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,115,115,Estonian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,122,122,German Russian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,124,124,Rom,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,125,125,Hungarian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,128,128,Latvian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,129,129,Lithuanian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,130,130,Macedonian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,131,131,Montenegrin,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,142,142,Polish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,144,144,Romanian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,146,146,Moldavian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,148,148,Russian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,152,152,Serbian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,153,153,Slovak,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,154,154,Slovene,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,168,168,Turkestani,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,169,169,Uzbeg,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,170,170,Georgia CIS,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,171,171,Ukrainian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,176,176,Yugoslavian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,177,177,Bosnian and Herzegovinian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,178,178,Slavic,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,181,181,Central European,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,183,183,Northern European,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,185,185,Southern European,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,187,187,Western European,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,190,190,Eastern European,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,194,194,Germanic,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,195,195,European,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,200,200,Spaniard,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,210,210,Mexican,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,211,211,Mexican American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,212,212,Mexicano,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,213,213,Chicano,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,215,215,Mexican American Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,218,218,Mexican State,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,219,219,Mexican Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,221,221,Costa Rican,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,222,222,Guatemalan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,223,223,Honduran,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,224,224,Nicaraguan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,225,225,Panamanian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,226,226,Salvadoran,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,227,227,Central American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,231,231,Argentinean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,232,232,Bolivian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,233,233,Chilean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,234,234,Colombian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,235,235,Ecuadorian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,236,236,Paraguayan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,237,237,Peruvian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,238,238,Uruguayan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,239,239,Venezuelan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,249,249,South American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,250,250,Latin American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,251,251,Latin,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,252,252,Latino,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,261,261,Puerto Rican,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,271,271,Cuban,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,275,275,Dominican,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,290,290,Hispanic,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,291,291,Spanish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,295,295,Spanish American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,300,300,Bahamian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,301,301,Barbadian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,302,302,Belizean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,308,308,Jamaican,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,310,310,Dutch West Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,314,314,Trinidadian Tobagonian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,322,322,British West Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,325,325,Antigua and Barbuda,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,329,329,Grenadian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,330,330,Vincent-Grenadine Islander,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,331,331,St Lucia Islander,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,335,335,West Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,336,336,Haitian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,359,359,Other West Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,360,360,Brazilian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,370,370,Guyanese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,400,400,Algerian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,402,402,Egyptian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,404,404,Libyan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,406,406,Moroccan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,411,411,North African,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,416,416,Iranian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,417,417,Iraqi,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,419,419,Israeli,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,421,421,Jordanian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,425,425,Lebanese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,427,427,Saudi Arabian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,429,429,Syrian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,431,431,Armenian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,434,434,Turkish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,435,435,Yemeni,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,442,442,Kurdish,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,465,465,Palestinian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,483,483,Assyrian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,484,484,Chaldean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,490,490,Mideast,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,495,495,Arab,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,496,496,Arabic,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,499,499,Other Arab,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,508,508,Cameroonian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,510,510,Cape Verdean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,515,515,Congolese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,522,522,Ethiopian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,523,523,Eritrean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,527,527,Gambian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,529,529,Ghanaian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,530,530,Guinean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,534,534,Kenyan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,541,541,Liberian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,553,553,Nigerian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,564,564,Senegalese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,566,566,Sierra Leonean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,568,568,Somali,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,570,570,South African,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,576,576,Sudanese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,586,586,Togo,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,587,587,Other Subsaharan African,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,588,588,Ugandan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,593,593,Zimbabwean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,598,598,Western African,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,599,599,African,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,600,600,Afghan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,603,603,Bangladeshi,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,607,607,Bhutanese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,609,609,Nepali,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,615,615,Asian Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,618,618,Bengali,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,620,620,East Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,650,650,Punjabi,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,680,680,Pakistani,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,690,690,Sri Lankan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,700,700,Burmese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,703,703,Cambodian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,706,706,Chinese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,707,707,Cantonese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,712,712,Mongolian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,714,714,Tibetan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,716,716,Hong Kong,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,720,720,Filipino,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,730,730,Indonesian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,740,740,Japanese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,748,748,Okinawan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,750,750,Korean,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,765,765,Laotian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,768,768,Hmong,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,770,770,Malaysian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,776,776,Thai,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,782,782,Taiwanese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,785,785,Vietnamese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,795,795,Asian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,799,799,Other Asian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,800,800,Australian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,803,803,New Zealander,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,808,808,Polynesian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,811,811,Hawaiian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,814,814,Samoan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,815,815,Tongan,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,820,820,Micronesian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,821,821,Guamanian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,822,822,Chamorro,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,825,825,Marshallese,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,841,841,Fijian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,850,850,Pacific Islander,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,899,899,Other Pacific,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,900,900,Afro American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,901,901,Afro,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,902,902,African American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,903,903,Black,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,904,904,Negro,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,907,907,Creole,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,913,913,Central American Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,914,914,South American Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,917,917,Native American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,918,918,Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,919,919,Cherokee,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,920,920,American Indian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,922,922,Eskimo,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,924,924,White,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,925,925,Anglo,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,927,927,Appalachian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,929,929,Pennsylvania German,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,931,931,Canadian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,935,935,French Canadian,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,937,937,Cajun,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,939,939,American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,940,940,United States,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,983,983,Texas,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,994,994,North American,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,995,995,Mixture,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,996,996,Uncodable entries,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,997,997,Other groups,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,998,998,Other responses,PWGTP,,,,,,
2023,Recoded Detailed Ancestry - second entry,ANC2P,999,999,Not reported,PWGTP,,,,,,
2023,Bathtub or shower,BATH,0,0,N/A (GQ),WGTP,,,,,,
2023,Bathtub or shower,BATH,1,1,Yes,WGTP,,,,,,
2023,Bathtub or shower,BATH,2,2,No,WGTP,,,,,,
2023,Number of bedrooms,BDSP,0,99,0 to 99 bedrooms (Top-coded),WGTP,,,,,,
2023,Units in structure,BLD,0,0,N/A (GQ),WGTP,,,,,,
2023,Units in structure,BLD,01,01,Mobile Home or Trailer,WGTP,,,,,,
2023,Units in structure,BLD,02,02,One-family house detached,WGTP,,,,,,
2023,Units in structure,BLD,03,03,One-family house attached,WGTP,,,,,,
2023,Units in structure,BLD,04,04,2 Apartments,WGTP,,,,,,
2023,Units in structure,BLD,05,05,3-4 Apartments,WGTP,,,,,,
2023,Units in structure,BLD,06,06,5-9 Apartments,WGTP,,,,,,
2023,Units in structure,BLD,07,07,10-19 Apartments,WGTP,,,,,,
2023,Units in structure,BLD,08,08,20-49 Apartments,WGTP,,,,,,
2023,Units in structure,BLD,09,09,50 or More Apartments,WGTP,,,,,,
2023,Units in structure,BLD,10,10,"Boat, RV, van, etc.",WGTP,,,,,,
2023,Cellular data plan for a smartphone or other mobile device,BROADBND,0,0,N/A (GQ/vacant/no paid access to the internet),WGTP,,,,,,
2023,Cellular data plan for a smartphone or other mobile device,BROADBND,1,1,Yes,WGTP,,,,,,
2023,Cellular data plan for a smartphone or other mobile device,BROADBND,2,2,No,WGTP,,,,,,
2023,Cellular data plan for a smartphone or other mobile device,BROADBND,8,8,Suppressed for data year 2023 for select PUMAs,WGTP,,,,,,
2023,Citizenship status,CIT,1,1,Born in the United States,PWGTP,,,,,,
2023,Citizenship status,CIT,2,2,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or Northern Marianas",PWGTP,,,,,,
2023,Citizenship status,CIT,3,3,Born abroad of U.S. citizen parent or parents,PWGTP,,,,,,
2023,Citizenship status,CIT,4,4,U.S. citizen by naturalization,PWGTP,,,,,,
2023,Citizenship status,CIT,5,5,Not a U.S. citizen,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1946,1946,N/A (Not eligible - not naturalized),PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1947,1947,1947 or earlier (Bottom-coded),PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1948,1948,1948 - 1949,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1950,1950,1950 - 1951,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1952,1952,1952,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1953,1953,1953,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1954,1954,1954,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1955,1955,1955,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1956,1956,1956,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1957,1957,1957,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1958,1958,1958,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1959,1959,1959,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1960,1960,1960,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1961,1961,1961,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1962,1962,1962,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1963,1963,1963,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1964,1964,1964,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1965,1965,1965,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1966,1966,1966,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1967,1967,1967,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1968,1968,1968,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1969,1969,1969,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1970,1970,1970,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1971,1971,1971,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1972,1972,1972,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1973,1973,1973,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1974,1974,1974,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1975,1975,1975,PWGTP,,,,,,
2023,Year of naturalization write-in,CITWP,1976,1976,1976,PWGTP,,,,,,
