title,c_vintage,c_dataset,c_url,Sample,Estimate
ACS 5-Year Data Profiles,2014,acs/acs5/profile,https://api.census.gov/data/2014/acs/acs5/profile,,
ACS 5-Year Data Profiles,2013,acs/acs5/profile,https://api.census.gov/data/2013/acs/acs5/profile,,
ACS 5-Year Data Profiles,2012,acs/acs5/profile,https://api.census.gov/data/2012/acs/acs5/profile,,
ACS 5-Year Data Profiles,2011,acs/acs5/profile,https://api.census.gov/data/2011/acs/acs5/profile,,
ACS 5-Year Data Profiles,2010,acs/acs5/profile,https://api.census.gov/data/2010/acs/acs5/profile,,
American Community Survey: 5-Year Estimates: Data Profiles 5-Year,2009,acs/acs5/profile,https://api.census.gov/data/2009/acs/acs5/profile,,
2023 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2023,acs/acs5/pums,https://api.census.gov/data/2023/acs/acs5/pums,,
2022 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2022,acs/acs5/pums,https://api.census.gov/data/2022/acs/acs5/pums,PUMS,ACS5
2021 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2021,acs/acs5/pums,https://api.census.gov/data/2021/acs/acs5/pums,PUMS,ACS5
2020 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2020,acs/acs5/pums,https://api.census.gov/data/2020/acs/acs5/pums,PUMS,ACS5
ACS 5-Year PUMS,2019,acs/acs5/pums,https://api.census.gov/data/2019/acs/acs5/pums,PUMS,ACS5
2014-2018 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2018,acs/acs5/pums,https://api.census.gov/data/2018/acs/acs5/pums,PUMS,ACS5
2013-2017 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2017,acs/acs5/pums,https://api.census.gov/data/2017/acs/acs5/pums,PUMS,ACS5
2012-2016 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2016,acs/acs5/pums,https://api.census.gov/data/2016/acs/acs5/pums,PUMS,ACS5
2011-2015 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2015,acs/acs5/pums,https://api.census.gov/data/2015/acs/acs5/pums,PUMS,ACS5
2010-2014 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2014,acs/acs5/pums,https://api.census.gov/data/2014/acs/acs5/pums,PUMS,ACS5
2009-2013 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2013,acs/acs5/pums,https://api.census.gov/data/2013/acs/acs5/pums,PUMS,ACS5
2008-2012 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2012,acs/acs5/pums,https://api.census.gov/data/2012/acs/acs5/pums,PUMS,ACS5
2007-2011 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2011,acs/acs5/pums,https://api.census.gov/data/2011/acs/acs5/pums,PUMS,ACS5
2006-2010 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2010,acs/acs5/pums,https://api.census.gov/data/2010/acs/acs5/pums,PUMS,ACS5
2005-2009 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,2009,acs/acs5/pums,https://api.census.gov/data/2009/acs/acs5/pums,PUMS,ACS5
2023 American Community Survey: 5-Year Estimates - Public Use Microdata Sample Puerto Rico,2023,acs/acs5/pumspr,https://api.census.gov/data/2023/acs/acs5/pumspr,,
2022 American Community Survey: 5-Year Estimates - Public Use Microdata Sample Puerto Rico,2022,acs/acs5/pumspr,https://api.census.gov/data/2022/acs/acs5/pumspr,,
2021 American Community Survey: 5-Year Estimates - Public Use Microdata Sample Puerto Rico,2021,acs/acs5/pumspr,https://api.census.gov/data/2021/acs/acs5/pumspr,,
2020 American Community Survey: 5-Year Estimates - Public Use Microdata Sample Puerto Rico,2020,acs/acs5/pumspr,https://api.census.gov/data/2020/acs/acs5/pumspr,,
ACS 5-Year PUMS Puerto Rico,2019,acs/acs5/pumspr,https://api.census.gov/data/2019/acs/acs5/pumspr,,
2014-2018 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2018,acs/acs5/pumspr,https://api.census.gov/data/2018/acs/acs5/pumspr,,
2013-2017 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2017,acs/acs5/pumspr,https://api.census.gov/data/2017/acs/acs5/pumspr,,
2012-2016 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2016,acs/acs5/pumspr,https://api.census.gov/data/2016/acs/acs5/pumspr,,
2011-2015 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2015,acs/acs5/pumspr,https://api.census.gov/data/2015/acs/acs5/pumspr,,
2010-2014 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2014,acs/acs5/pumspr,https://api.census.gov/data/2014/acs/acs5/pumspr,,
2009-2013 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2013,acs/acs5/pumspr,https://api.census.gov/data/2013/acs/acs5/pumspr,,
2008-2012 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2012,acs/acs5/pumspr,https://api.census.gov/data/2012/acs/acs5/pumspr,,
2007-2011 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2011,acs/acs5/pumspr,https://api.census.gov/data/2011/acs/acs5/pumspr,,
2006-2010 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2010,acs/acs5/pumspr,https://api.census.gov/data/2010/acs/acs5/pumspr,,
2005-2009 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,2009,acs/acs5/pumspr,https://api.census.gov/data/2009/acs/acs5/pumspr,,
American Community Survey: 5-Year Estimates: Selected Population Detailed Tables 5-Year,2021,acs/acs5/spt,https://api.census.gov/data/2021/acs/acs5/spt,,
American Community Survey: 5-Year Estimates: Selected Population Detailed Tables 5-Year,2015,acs/acs5/spt,https://api.census.gov/data/2015/acs/acs5/spt,,
American Community Survey: 5-Year Estimates: Selected Population Detailed Tables 5-Year,2010,acs/acs5/spt,https://api.census.gov/data/2010/acs/acs5/spt,,
American Community Survey: 5-Year Estimates: Selected Population Data Profiles 5-Year,2021,acs/acs5/sptprofile,https://api.census.gov/data/2021/acs/acs5/sptprofile,,
American Community Survey: 5-Year Estimates: Selected Population Data Profiles 5-Year,2010,acs/acs5/sptprofile,https://api.census.gov/data/2010/acs/acs5/sptprofile,,
ACS 5-Year Subject Tables,2023,acs/acs5/subject,https://api.census.gov/data/2023/acs/acs5/subject,,
American Community Survey: 5-Year Estimates: Subject Tables 5-Year,2022,acs/acs5/subject,https://api.census.gov/data/2022/acs/acs5/subject,SUBJECT,ACS5
American Community Survey: 5-Year Estimates: Subject Tables 5-Year,2021,acs/acs5/subject,https://api.census.gov/data/2021/acs/acs5/subject,SUBJECT,ACS5
American Community Survey: 5-Year Estimates: Subject Tables 5-Year,2020,acs/acs5/subject,https://api.census.gov/data/2020/acs/acs5/subject,SUBJECT,ACS5
American Community Survey: 5-Year Estimates: Subject Tables 5-Year,2019,acs/acs5/subject,https://api.census.gov/data/2019/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2018,acs/acs5/subject,https://api.census.gov/data/2018/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2017,acs/acs5/subject,https://api.census.gov/data/2017/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2016,acs/acs5/subject,https://api.census.gov/data/2016/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2015,acs/acs5/subject,https://api.census.gov/data/2015/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2014,acs/acs5/subject,https://api.census.gov/data/2014/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2013,acs/acs5/subject,https://api.census.gov/data/2013/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2012,acs/acs5/subject,https://api.census.gov/data/2012/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2011,acs/acs5/subject,https://api.census.gov/data/2011/acs/acs5/subject,SUBJECT,ACS5
ACS 5-Year Subject Tables,2010,acs/acs5/subject,https://api.census.gov/data/2010/acs/acs5/subject,SUBJECT,ACS5
ACS 1-Year Supplemental Estimates,2023,acs/acsse,https://api.census.gov/data/2023/acs/acsse,,
American Community Survey: 1-Year Supplemental Estimates,2022,acs/acsse,https://api.census.gov/data/2022/acs/acsse,,
American Community Survey: 1-Year Supplemental Estimates,2021,acs/acsse,https://api.census.gov/data/2021/acs/acsse,,
American Community Survey: Supplemental Estimates: ACS 1-Year Supplemental Estimates,2019,acs/acsse,https://api.census.gov/data/2019/acs/acsse,,
ACS 1-Year Supplemental Estimates,2018,acs/acsse,https://api.census.gov/data/2018/acs/acsse,,
ACS 1-Year Supplemental Estimates,2017,acs/acsse,https://api.census.gov/data/2017/acs/acsse,,
ACS 1-Year Supplemental Estimates,2016,acs/acsse,https://api.census.gov/data/2016/acs/acsse,,
ACS 1-Year Supplemental Estimates,2015,acs/acsse,https://api.census.gov/data/2015/acs/acsse,,
ACS 1-Year Supplemental Estimates,2014,acs/acsse,https://api.census.gov/data/2014/acs/acsse,,
2018-2022 American Community Survey: Migration Flows,2022,acs/flows,https://api.census.gov/data/2022/acs/flows,,
American Community Survey: 5-Year Migration Flows,2021,acs/flows,https://api.census.gov/data/2021/acs/flows,,
2016-2020 American Community Survey: Migration Flows,2020,acs/flows,https://api.census.gov/data/2020/acs/flows,,
2015-2019 American Community Survey: Migration Flows,2019,acs/flows,https://api.census.gov/data/2019/acs/flows,,
2014-2018 American Community Survey: Migration Flows,2018,acs/flows,https://api.census.gov/data/2018/acs/flows,,
ACS FLOWS,2017,acs/flows,https://api.census.gov/data/2017/acs/flows,,
ACS FLOWS,2016,acs/flows,https://api.census.gov/data/2016/acs/flows,,
2011-2015 American Community Survey: Migration Flows,2015,acs/flows,https://api.census.gov/data/2015/acs/flows,,
2010-2014 American Community Survey: Migration Flows,2014,acs/flows,https://api.census.gov/data/2014/acs/flows,,
2009-2013 American Community Survey: Migration Flows,2013,acs/flows,https://api.census.gov/data/2013/acs/flows,,
2008-2012 American Community Survey: Migration Flows,2012,acs/flows,https://api.census.gov/data/2012/acs/flows,,
2007-2011 American Community Survey: Migration Flows,2011,acs/flows,https://api.census.gov/data/2011/acs/flows,,
2006-2010 American Community Survey: Migration Flows,2010,acs/flows,https://api.census.gov/data/2010/acs/flows,,
2011 American Community Survey 1-Year Profiles for the 113th Congressional Districts,2011,acs1/cd113,https://api.census.gov/data/2011/acs1/cd113,,
2015 American Community Survey 1-Year Data Profile 115th Congressional District,2015,acs1/cd115,https://api.census.gov/data/2015/acs1/cd115,,
2005-2009 American Community Survey 5-Year Estimates,2009,acs5,https://api.census.gov/data/2009/acs5,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Company Summary,2016,ase/csa,https://api.census.gov/data/2016/ase/csa,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Company Summary,2015,ase/csa,https://api.census.gov/data/2015/ase/csa,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Company Summary,2014,ase/csa,https://api.census.gov/data/2014/ase/csa,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Businesses,2016,ase/cscb,https://api.census.gov/data/2016/ase/cscb,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Businesses,2015,ase/cscb,https://api.census.gov/data/2015/ase/cscb,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Businesses,2014,ase/cscb,https://api.census.gov/data/2014/ase/cscb,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Business Owners,2016,ase/cscbo,https://api.census.gov/data/2016/ase/cscbo,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Business Owners,2015,ase/cscbo,https://api.census.gov/data/2015/ase/cscbo,,
Economic Surveys: Annual Survey of Entrepreneurs: Annual Survey of Entrepreneurs Characteristics of Business Owners,2014,ase/cscbo,https://api.census.gov/data/2014/ase/cscbo,,
2022 County Business Patterns,2022,cbp,https://api.census.gov/data/2022/cbp,,
Economic Surveys: Business Patterns: County Business Patterns,2021,cbp,https://api.census.gov/data/2021/cbp,,
Economic Surveys: Business Patterns: County Business Patterns,2020,cbp,https://api.census.gov/data/2020/cbp,,
Economic Surveys: Business Patterns: County Business Patterns,2019,cbp,https://api.census.gov/data/2019/cbp,,
Economic Surveys: Business Patterns: County Business Patterns,2018,cbp,https://api.census.gov/data/2018/cbp,,
Annual Economic Surveys: Business Patterns: County Business Patterns,2017,cbp,https://api.census.gov/data/2017/cbp,,
2016 County Business Patterns,2016,cbp,https://api.census.gov/data/2016/cbp,,
2015 County Business Patterns,2015,cbp,https://api.census.gov/data/2015/cbp,,
2014 County Business Patterns,2014,cbp,https://api.census.gov/data/2014/cbp,,
2013 County Business Patterns,2013,cbp,https://api.census.gov/data/2013/cbp,,
Annual Economic Surveys: Business Patterns: County Business Patterns,2012,cbp,https://api.census.gov/data/2012/cbp,,
2011 County Business Patterns: Business Patterns,2011,cbp,https://api.census.gov/data/2011/cbp,,
2010 County Business Patterns: Business Patterns,2010,cbp,https://api.census.gov/data/2010/cbp,,
2009 County Business Patterns: Business Patterns,2009,cbp,https://api.census.gov/data/2009/cbp,,
2008 County Business Patterns: Business Patterns,2008,cbp,https://api.census.gov/data/2008/cbp,,
2007 County Business Patterns: Business Patterns,2007,cbp,https://api.census.gov/data/2007/cbp,,
2006 County Business Patterns: Business Patterns,2006,cbp,https://api.census.gov/data/2006/cbp,,
2005 County Business Patterns: Business Patterns,2005,cbp,https://api.census.gov/data/2005/cbp,,
2004 County Business Patterns: Business Patterns,2004,cbp,https://api.census.gov/data/2004/cbp,,
2003 County Business Patterns: Business Patterns,2003,cbp,https://api.census.gov/data/2003/cbp,,
2002 County Business Patterns: Business Patterns,2002,cbp,https://api.census.gov/data/2002/cbp,,
2001 County Business Patterns: Business Patterns,2001,cbp,https://api.census.gov/data/2001/cbp,,
2000 County Business Patterns: Business Patterns,2000,cbp,https://api.census.gov/data/2000/cbp,,
1999 County Business Patterns: Business Patterns,1999,cbp,https://api.census.gov/data/1999/cbp,,
1998 County Business Patterns: Business Patterns,1998,cbp,https://api.census.gov/data/1998/cbp,,
1997 County Business Patterns: Business Patterns,1997,cbp,https://api.census.gov/data/1997/cbp,,
1996 County Business Patterns: Business Patterns,1996,cbp,https://api.census.gov/data/1996/cbp,,
1995 County Business Patterns: Business Patterns,1995,cbp,https://api.census.gov/data/1995/cbp,,
1994 County Business Patterns: Business Patterns,1994,cbp,https://api.census.gov/data/1994/cbp,,
1993 County Business Patterns: Business Patterns,1993,cbp,https://api.census.gov/data/1993/cbp,,
1992 County Business Patterns: Business Patterns,1992,cbp,https://api.census.gov/data/1992/cbp,,
1991 County Business Patterns: Business Patterns,1991,cbp,https://api.census.gov/data/1991/cbp,,
1990 County Business Patterns: Business Patterns,1990,cbp,https://api.census.gov/data/1990/cbp,,
1989 County Business Patterns: Business Patterns,1989,cbp,https://api.census.gov/data/1989/cbp,,
1988 County Business Patterns: Business Patterns,1988,cbp,https://api.census.gov/data/1988/cbp,,
1987 County Business Patterns: Business Patterns,1987,cbp,https://api.census.gov/data/1987/cbp,,
1986 County Business Patterns: Business Patterns,1986,cbp,https://api.census.gov/data/1986/cbp,,
2017 Commodity Flow Survey - Geographic Area Data,2017,cfsarea,https://api.census.gov/data/2017/cfsarea,,
2012 Commodity Flow Survey - Geographic Area Data,2012,cfsarea,https://api.census.gov/data/2012/cfsarea,,
2017 Commodity Flow Survey - Export,2017,cfsexport,https://api.census.gov/data/2017/cfsexport,,
2012 Commodity Flow Survey - Export,2012,cfsexport,https://api.census.gov/data/2012/cfsexport,,
2017 Commodity Flow Survey - Hazmat Data,2017,cfshazmat,https://api.census.gov/data/2017/cfshazmat,,
2012 Commodity Flow Survey - Hazmat Data,2012,cfshazmat,https://api.census.gov/data/2012/cfshazmat,,
2017 Commodity Flow Survey - Preliminary Data,2017,cfsprelim,https://api.census.gov/data/2017/cfsprelim,,
2012 Commodity Flow Survey - Preliminary Data,2012,cfsprelim,https://api.census.gov/data/2012/cfsprelim,,
Commodity Flow Survey  Public Use Microdata: Destination of Shipments,2017,cfspum/cfspumdest,https://api.census.gov/data/2017/cfspum/cfspumdest,,
Commodity Flow Survey  Public Use Microdata: Destination of Shipments,2012,cfspum/cfspumdest,https://api.census.gov/data/2012/cfspum/cfspumdest,,
Commodity Flow Survey  Public Use Microdata: Origin of Shipments,2017,cfspum/cfspumorig,https://api.census.gov/data/2017/cfspum/cfspumorig,,
Commodity Flow Survey  Public Use Microdata: Origin of Shipments,2012,cfspum/cfspumorig,https://api.census.gov/data/2012/cfspum/cfspumorig,,
2017 Commodity Flow Survey - Temperature Control Data,2017,cfstemp,https://api.census.gov/data/2017/cfstemp,,
Current Population Survey: Arts Benchmarking Supplement,2020,cps/arts/feb,https://api.census.gov/data/2020/cps/arts/feb,,
Feb 2018 Current Population Survey: Arts Benchmarking Survey Supplement,2018,cps/arts/feb,https://api.census.gov/data/2018/cps/arts/feb,,
Feb 2016 Current Population Survey: Arts Benchmarking Survey Supplement,2016,cps/arts/feb,https://api.census.gov/data/2016/cps/arts/feb,,
Feb 2015 Current Population Survey: Arts Benchmarking Survey Supplement,2015,cps/arts/feb,https://api.census.gov/data/2015/cps/arts/feb,,
